QueryId,DocumentId,content_length,title_length,anchors_length
219,clueweb12-0409wb-80-15118,1886,8,3
219,clueweb12-1210wb-72-07439,1998,5,6
219,clueweb12-1105wb-32-00070,1408,8,0
219,clueweb12-1210wb-37-09941,5936,7,0
219,clueweb12-1102wb-39-11805,1525,7,1572
219,clueweb12-0805wb-39-10950,6881,3,105
219,clueweb12-0300wb-48-00587,6151,6,3
219,clueweb12-0310wb-34-23469,1192,4,0
219,clueweb12-0205wb-99-15803,2188,19,392
219,clueweb12-1304wb-56-09934,1520,4,12
219,clueweb12-0711wb-31-16636,4535,0,5
219,clueweb12-1101wb-93-07381,1332,8,0
219,clueweb12-0206wb-14-16184,1123,4,4
219,clueweb12-0111wb-24-31944,619,8,5
219,clueweb12-1101wb-85-20232,1462,9,0
219,clueweb12-1813wb-05-29066,1422,12,0
219,clueweb12-0408wb-40-11157,2435,4,3
219,clueweb12-0405wb-31-04243,1490,18,0
219,clueweb12-0405wb-23-05032,1517,17,0
219,clueweb12-0405wb-44-24419,1679,23,0
219,clueweb12-0210wb-66-00867,1446,15,0
219,clueweb12-0406wb-36-05000,935,6,3
219,clueweb12-0204wb-25-04522,1557,24,0
219,clueweb12-0202wb-52-28869,1460,21,5
219,clueweb12-0204wb-01-14303,3023,33,36
219,clueweb12-0210wb-61-04552,1287,19,0
219,clueweb12-0200tw-17-20409,1163,12,0
219,clueweb12-0405wb-16-04849,1114,35,0
219,clueweb12-0209wb-39-10239,1402,19,7
219,clueweb12-0806wb-08-03471,3361,4,130
219,clueweb12-0202wb-80-23534,4185,27,5228
219,clueweb12-0202wb-90-24421,1508,21,14
219,clueweb12-0201wb-15-13793,1530,18,5
219,clueweb12-1100tw-25-13289,1748,11,0
219,clueweb12-1312wb-49-19959,2544,7,10
219,clueweb12-0700tw-78-10998,1516,11,10
219,clueweb12-0206wb-19-11584,2298,3,3
219,clueweb12-0815wb-45-29306,2668,7,35
219,clueweb12-1813wb-17-27658,1413,12,63
219,clueweb12-0203wb-09-18330,2123,26,48
219,clueweb12-1208wb-00-38158,1026,5,33
219,clueweb12-1806wb-70-12655,986,5,1
219,clueweb12-0206wb-05-21673,854,5,44
219,clueweb12-0406wb-60-03267,1320,4,6
219,clueweb12-1514wb-35-26089,3001,6,2
219,clueweb12-1912wb-75-15360,4278,9,0
219,clueweb12-1210wb-85-28648,2287,7,98
219,clueweb12-0300wb-39-07708,3698,5,3
219,clueweb12-0404wb-43-23385,929,29,0
219,clueweb12-0404wb-43-23399,923,23,0
219,clueweb12-0207wb-82-21089,9588,6,2308
219,clueweb12-0608wb-77-14173,2740,7,0
219,clueweb12-0202wb-17-02129,1701,24,120
219,clueweb12-0404wb-36-25892,1049,21,0
219,clueweb12-0204wb-74-15711,1212,23,0
219,clueweb12-0302wb-32-23302,1012,19,0
219,clueweb12-1208wb-72-11255,1238,9,162
219,clueweb12-1310wb-25-20442,1168,3,3
219,clueweb12-1813wb-02-04450,5388,1,0
219,clueweb12-0405wb-44-24433,1192,23,0
219,clueweb12-1312wb-82-15728,573,7,0
219,clueweb12-0408wb-43-16668,1539,5,3
219,clueweb12-0800tw-08-22928,2677,10,0
219,clueweb12-0405wb-44-24405,1263,6,3
219,clueweb12-0404wb-49-27919,2789,5,14
219,clueweb12-0110wb-73-12836,1203,5,60
219,clueweb12-0210wb-72-25811,1385,23,9
219,clueweb12-0206wb-90-02450,3041,8,3
219,clueweb12-0007wb-16-23877,2039,7,8
219,clueweb12-1018wb-24-02594,17634,5,1496
219,clueweb12-0110wb-53-06880,1501,9,72
219,clueweb12-0600wb-56-26141,1448,11,5
219,clueweb12-0407wb-01-14524,3363,1,0
219,clueweb12-0300tw-61-06647,6755,10,0
219,clueweb12-0411wb-13-22089,335,10,11
219,clueweb12-1413wb-19-27212,2719,2,72
219,clueweb12-0206wb-83-14852,577,6,6
219,clueweb12-0405wb-38-12113,3363,1,0
219,clueweb12-0407wb-57-21968,3363,1,0
219,clueweb12-0407wb-14-19298,3363,1,0
219,clueweb12-0405wb-11-26845,3363,1,0
219,clueweb12-0407wb-35-22283,3363,1,0
219,clueweb12-0405wb-23-20476,3363,1,0
219,clueweb12-0405wb-38-12127,3363,1,0
219,clueweb12-0405wb-31-15761,3363,1,0
219,clueweb12-0110wb-35-05118,3363,1,0
219,clueweb12-1115wb-19-05976,2018,8,0
219,clueweb12-0309wb-55-19982,827,10,20
219,clueweb12-1703wb-30-01280,828,9,14
219,clueweb12-0400tw-75-18058,1066,18,0
219,clueweb12-0500wb-26-28101,1807,18,5
219,clueweb12-0403wb-42-16631,909,13,6
219,clueweb12-1602wb-44-28721,1898,7,45
219,clueweb12-0403wb-04-13062,1666,8,0
219,clueweb12-1401wb-86-06248,1307,4,104
219,clueweb12-1911wb-43-14501,1102,4,97
219,clueweb12-1714wb-38-05197,1717,5,20
220,clueweb12-1413wb-22-08415,2456,2,2
220,clueweb12-0305wb-14-23288,744,10,14
220,clueweb12-0404wb-93-19954,1505,10,0
220,clueweb12-0305wb-21-26350,774,10,14
220,clueweb12-1102wb-79-30709,358,9,0
220,clueweb12-1113wb-79-24330,564,7,193
220,clueweb12-1113wb-70-32281,626,9,257
220,clueweb12-0811wb-22-20640,871,9,1466
220,clueweb12-1615wb-08-03939,3357,3,29
220,clueweb12-0305wb-31-01989,591,11,11
220,clueweb12-1506wb-62-10011,3153,3,186
220,clueweb12-0404wb-93-19968,1705,11,0
220,clueweb12-0200tw-18-17496,1958,6,127
220,clueweb12-1716wb-49-16106,4955,7,0
220,clueweb12-1511wb-51-29495,900,13,0
220,clueweb12-0001wb-77-13942,1320,7,7
220,clueweb12-0605wb-73-11560,532,6,57
220,clueweb12-1500tw-68-16422,2905,5,24
220,clueweb12-1202wb-24-03945,1043,4,131
220,clueweb12-0404wb-79-07405,854,10,0
220,clueweb12-0813wb-58-11497,1130,11,11
220,clueweb12-0207wb-75-09448,1878,7,14
220,clueweb12-1516wb-32-18840,1266,7,0
220,clueweb12-1020wb-25-24985,644,14,372
220,clueweb12-0309wb-09-12083,377,4,56
220,clueweb12-0600tw-11-02884,1792,8,42
220,clueweb12-1414wb-44-18277,648,2,0
220,clueweb12-0300tw-53-12383,8708,5,136
220,clueweb12-0006wb-89-02619,524,10,21
220,clueweb12-0305wb-21-26364,707,10,14
220,clueweb12-1415wb-77-00402,765,2,0
220,clueweb12-1414wb-06-25710,735,2,0
220,clueweb12-0810wb-75-22117,763,10,43
220,clueweb12-0300tw-41-03714,4175,8,0
220,clueweb12-0101wb-04-18362,3813,4,0
220,clueweb12-1814wb-14-12433,445,3,0
220,clueweb12-0700tw-44-22041,4120,9,0
220,clueweb12-0606wb-75-20104,4189,10,2
220,clueweb12-1020wb-21-18491,430,6,0
220,clueweb12-1020wb-19-30986,430,6,0
220,clueweb12-0907wb-79-19328,1043,15,26
220,clueweb12-0204wb-02-31320,9201,4,66
220,clueweb12-0814wb-94-25218,891,7,7
220,clueweb12-0904wb-75-23834,1161,10,10
220,clueweb12-1402wb-82-20168,1166,14,84
220,clueweb12-1502wb-69-13662,1085,11,22
220,clueweb12-0813wb-64-01749,871,6,12
220,clueweb12-1514wb-67-01574,2452,6,27
220,clueweb12-1415wb-95-21164,533,2,0
220,clueweb12-0813wb-72-05944,912,6,12
220,clueweb12-1602wb-78-05638,1175,3,18
220,clueweb12-1020wb-07-16201,551,6,0
220,clueweb12-1020wb-19-31000,551,6,0
220,clueweb12-1415wb-40-23748,565,2,0
220,clueweb12-0200tw-75-05248,1137,11,4302
220,clueweb12-0105wb-00-12386,1067,6,0
220,clueweb12-0816wb-98-01501,981,11,11
220,clueweb12-0601wb-42-27967,646,2,2
220,clueweb12-1306wb-08-23332,2205,7,20
220,clueweb12-1700tw-23-07139,1084,8,0
220,clueweb12-1510wb-20-22176,3374,5,36
220,clueweb12-0303wb-20-07211,2140,6,0
220,clueweb12-1300tw-57-02313,893,11,108
220,clueweb12-0805wb-10-06469,2377,5,8
220,clueweb12-1800wb-27-09436,5147,5,0
220,clueweb12-1013wb-55-01658,2090,7,41
220,clueweb12-1000tw-74-08621,11997,8,0
220,clueweb12-1200tw-71-08989,887,7,40
220,clueweb12-0812wb-32-10038,3598,3,61
220,clueweb12-1300tw-46-21897,14062,5,32
220,clueweb12-1002wb-29-19201,3043,3,92
220,clueweb12-1018wb-83-10912,1270,5,16
220,clueweb12-0813wb-55-06420,700,7,14
220,clueweb12-0814wb-35-10263,908,5,5
220,clueweb12-1415wb-77-00416,584,2,0
220,clueweb12-1415wb-64-11499,539,2,0
220,clueweb12-1811wb-99-20411,1385,15,30
220,clueweb12-0815wb-86-00131,916,5,5
220,clueweb12-1504wb-64-05642,5458,4,382
220,clueweb12-1414wb-39-16760,420,2,0
220,clueweb12-0904wb-70-13739,1314,19,14
220,clueweb12-1020wb-07-16187,1011,9,260
220,clueweb12-0312wb-14-10588,7005,4,0
220,clueweb12-0906wb-68-03474,15930,3,39
220,clueweb12-0007wb-00-06162,3854,6,28
220,clueweb12-1413wb-69-28452,602,2,0
220,clueweb12-1111wb-50-03580,2095,10,62
220,clueweb12-1306wb-04-09162,1186,12,2
220,clueweb12-0609wb-75-26767,1285,13,45
220,clueweb12-0814wb-80-14393,905,5,5
220,clueweb12-0816wb-81-22886,911,5,5
220,clueweb12-0007wb-72-12949,1698,7,4
220,clueweb12-0301tw-41-18393,1304,13,20
220,clueweb12-0816wb-63-01239,870,5,5
220,clueweb12-0816wb-23-16695,889,7,7
220,clueweb12-0815wb-92-24230,894,7,7
220,clueweb12-0815wb-03-07518,889,7,7
220,clueweb12-0813wb-29-17356,823,2,1071
220,clueweb12-1013wb-46-19260,3831,6,73
220,clueweb12-1211wb-26-03237,1554,27,19
221,clueweb12-0102wb-31-05031,882,6,48
221,clueweb12-0311wb-46-23545,1757,5,0
221,clueweb12-1101tw-01-13761,10503,7,142
221,clueweb12-0103wb-36-29626,1605,5,0
221,clueweb12-0311wb-25-07522,1598,5,0
221,clueweb12-0806wb-36-05052,1383,7,49
221,clueweb12-0312wb-10-13455,1102,3,0
221,clueweb12-1013wb-04-18298,3859,10,24
221,clueweb12-0311wb-96-02992,2288,6,0
221,clueweb12-0200wb-25-30603,5613,6,0
221,clueweb12-1210wb-94-18304,1076,9,7
221,clueweb12-0312wb-06-11540,2288,6,0
221,clueweb12-0101wb-14-06112,359,2,0
221,clueweb12-0311wb-31-09393,1352,5,0
221,clueweb12-0101wb-91-18670,1410,4,45
221,clueweb12-0311wb-64-07902,1001,6,0
221,clueweb12-0013wb-75-27455,675,2,0
221,clueweb12-0101wb-56-05503,354,2,914
221,clueweb12-0311wb-78-27151,1516,7,0
221,clueweb12-0311wb-40-25172,988,3,0
221,clueweb12-0101wb-43-14511,355,2,912
221,clueweb12-0101wb-65-12049,366,2,876
221,clueweb12-0101wb-56-05489,382,2,0
221,clueweb12-0311wb-64-07874,1403,4,0
221,clueweb12-0101wb-25-05853,376,2,962
221,clueweb12-0101wb-34-11071,360,1,418
221,clueweb12-0808wb-49-06438,1363,7,216
221,clueweb12-0101wb-25-05867,471,6,35
221,clueweb12-0311wb-46-23601,611,4,0
221,clueweb12-0311wb-64-07860,2034,5,0
221,clueweb12-0102wb-02-09019,578,4,112
221,clueweb12-0311wb-46-23587,4041,5,0
221,clueweb12-0311wb-60-09161,4767,3,0
221,clueweb12-0311wb-88-27654,2133,4,0
221,clueweb12-0311wb-88-27640,1916,5,0
221,clueweb12-0311wb-46-23573,4767,3,0
221,clueweb12-0311wb-60-09133,2034,5,0
221,clueweb12-0311wb-40-25200,4041,5,0
221,clueweb12-0311wb-96-03006,2133,4,0
221,clueweb12-0311wb-60-09175,4041,5,0
221,clueweb12-0311wb-60-09147,4767,3,0
221,clueweb12-1117wb-84-30543,1070,5,8
221,clueweb12-0013wb-58-07323,281,3,2
221,clueweb12-0312wb-06-11554,1478,4,0
221,clueweb12-1104wb-58-02679,1998,11,132
221,clueweb12-0013wb-81-03963,274,3,2
221,clueweb12-0311wb-96-03020,1478,4,0
221,clueweb12-0814wb-19-16186,2789,6,26
221,clueweb12-0302wb-83-29761,1279,8,18
221,clueweb12-0012wb-65-04019,203,8,21546
221,clueweb12-0102wb-22-02778,1595,4,24
221,clueweb12-0311wb-88-27668,1144,3,0
221,clueweb12-1902wb-48-20269,4276,3,0
221,clueweb12-0311wb-78-27109,2730,6,0
221,clueweb12-0100wb-63-04133,216,3,2
221,clueweb12-1203wb-36-29108,1698,6,13
221,clueweb12-0809wb-63-13448,476,2,7
221,clueweb12-0312wb-32-11106,4781,7,32
221,clueweb12-0311wb-88-27626,2730,6,0
221,clueweb12-0013wb-14-10731,291,3,2
221,clueweb12-1216wb-48-14546,2069,6,42
221,clueweb12-0004wb-35-03640,1906,13,145
221,clueweb12-0915wb-06-13698,9960,4,254
221,clueweb12-0104wb-52-11954,2430,12,0
221,clueweb12-1300tw-66-13069,3457,6,35
221,clueweb12-1009wb-15-07078,8454,2,1192
221,clueweb12-0013wb-00-24170,4440,6,0
221,clueweb12-0013wb-68-21732,297,3,2
221,clueweb12-1111wb-96-03392,316,7,0
221,clueweb12-0902wb-89-07739,1305,7,2800
221,clueweb12-0506wb-81-28986,454,4,24
221,clueweb12-0818wb-75-09850,2204,8,12
221,clueweb12-0817wb-32-21674,6252,4,48
221,clueweb12-0400wb-32-14745,906,11,3
221,clueweb12-1905wb-55-03346,2053,3,37
221,clueweb12-0012wb-78-03277,337,5,3640
221,clueweb12-0605wb-92-31186,342,2,120
221,clueweb12-1012wb-24-22127,1646,3,0
221,clueweb12-0101wb-82-10161,156,5,3
221,clueweb12-0210wb-77-08397,5041,11,6
221,clueweb12-1606wb-46-14871,587,5,22
221,clueweb12-0012wb-47-13849,417,5,0
221,clueweb12-0006wb-60-31249,526,7,10
221,clueweb12-0311wb-40-25186,4335,3,0
221,clueweb12-0311wb-46-23559,4335,3,0
221,clueweb12-0201wb-52-05240,409,5,0
221,clueweb12-0311wb-31-09379,4335,3,0
221,clueweb12-1100wb-63-19672,2780,2,18
221,clueweb12-0101wb-06-30499,227,5,0
221,clueweb12-1018wb-29-24417,5338,3,18
221,clueweb12-1700tw-61-06153,2115,7,0
221,clueweb12-0102wb-40-11569,3380,3,0
221,clueweb12-0400wb-31-00602,1474,4,22
221,clueweb12-1019wb-67-01582,4828,5,2
221,clueweb12-1300tw-78-05018,3003,11,0
221,clueweb12-1907wb-78-24541,1660,4,2155
221,clueweb12-0008wb-54-22972,1048,3,15
221,clueweb12-0902wb-67-10720,1619,4,99
221,clueweb12-0208wb-69-12010,1323,17,46
221,clueweb12-0405wb-15-15312,8537,3,0
222,clueweb12-1900wb-22-18607,1080,6,65
222,clueweb12-1513wb-98-01944,508,4,134
222,clueweb12-0900tw-26-04463,561,12,14
222,clueweb12-1509wb-04-14414,2139,5,0
222,clueweb12-0204wb-97-24491,1089,7,150
222,clueweb12-1804wb-26-23664,670,11,42
222,clueweb12-1010wb-45-10892,714,8,24
222,clueweb12-0504wb-60-32576,553,4,0
222,clueweb12-1000tw-32-13167,1681,7,56
222,clueweb12-0900tw-93-07742,798,13,132
222,clueweb12-0900tw-35-21596,548,6,0
222,clueweb12-1803wb-73-18450,638,11,56
222,clueweb12-0902wb-86-04876,387,5,29
222,clueweb12-1804wb-26-23650,282,9,3
222,clueweb12-0209wb-66-05209,667,2,3
222,clueweb12-1507wb-22-18424,2114,6,0
222,clueweb12-0800tw-27-19479,500,8,0
222,clueweb12-1515wb-08-17262,202,7,4
222,clueweb12-0818wb-59-22475,1308,5,51
222,clueweb12-1900wb-15-00407,906,8,77
222,clueweb12-0309wb-90-28183,2399,5,8
222,clueweb12-0911wb-77-17084,1442,1,0
222,clueweb12-1201tw-08-10114,784,30,116
222,clueweb12-0910wb-72-16780,1320,24,75
222,clueweb12-1613wb-94-12645,517,2,0
222,clueweb12-1514wb-91-11882,239,5,4
222,clueweb12-0711wb-77-21953,287,6,52
222,clueweb12-1514wb-78-07217,202,7,4
222,clueweb12-0411wb-37-08457,688,7,145
222,clueweb12-0202wb-28-00741,641,5,7
222,clueweb12-1000tw-21-01174,798,32,112
222,clueweb12-1810wb-11-26792,559,5,2746
222,clueweb12-1901wb-36-19420,563,3,32
222,clueweb12-0100wb-86-26956,883,6,190
222,clueweb12-1101wb-46-10016,270,5,48
222,clueweb12-1900tw-50-02738,625,5,0
222,clueweb12-1600wb-93-15608,271,4,3
222,clueweb12-0506wb-17-06100,777,4,56
222,clueweb12-1415wb-88-15566,1297,5,0
222,clueweb12-0900tw-86-03397,1033,3,102
222,clueweb12-0610wb-28-10596,512,3,21
222,clueweb12-1515wb-52-09589,576,6,30
222,clueweb12-0111wb-11-04606,904,4,2
222,clueweb12-0201wb-83-06431,1646,6,586
222,clueweb12-1805wb-17-33068,200,8,3
222,clueweb12-0712wb-42-11435,1075,4,36
222,clueweb12-0010wb-55-13301,2740,4,0
222,clueweb12-0300tw-63-02303,763,8,12
222,clueweb12-0602wb-76-22128,302,11,4
222,clueweb12-0309wb-88-29552,1859,14,210
222,clueweb12-1910wb-12-09867,2056,23,21
222,clueweb12-0100tw-56-04855,3471,9,18
222,clueweb12-0104wb-64-25232,585,4,4
222,clueweb12-1107wb-31-11413,842,8,64
222,clueweb12-0411wb-40-14542,788,6,128
222,clueweb12-0411wb-68-03287,737,4,62
222,clueweb12-0300wb-57-05506,1246,9,20
222,clueweb12-0005wb-98-14369,1015,3,21
222,clueweb12-0202wb-28-00755,1021,3,18
222,clueweb12-0208wb-47-22909,1707,5,0
222,clueweb12-1910wb-87-19676,934,5,12
222,clueweb12-0202wb-73-13778,698,17,0
222,clueweb12-1913wb-33-09509,775,9,12
222,clueweb12-0411wb-02-28517,443,5,112
222,clueweb12-0203wb-10-12522,807,16,0
222,clueweb12-1514wb-37-07532,199,7,4
222,clueweb12-1601wb-27-21483,206,7,4
222,clueweb12-1500wb-27-19946,1060,6,0
222,clueweb12-1601wb-49-26057,201,5,4
222,clueweb12-1603wb-19-09238,206,4,1
222,clueweb12-0100wb-89-19267,2451,12,790
222,clueweb12-1600wb-85-13132,202,5,2
222,clueweb12-1514wb-00-26251,202,5,1350
222,clueweb12-1514wb-71-11425,200,5,2
222,clueweb12-1010wb-90-12702,235,10,1
222,clueweb12-0201wb-29-19428,500,15,15
222,clueweb12-1603wb-00-21376,198,6,3
222,clueweb12-1516wb-77-00253,201,7,4
222,clueweb12-1013wb-19-10199,1012,1,22
222,clueweb12-1602wb-97-20575,248,6,11
222,clueweb12-1515wb-17-10995,205,4,1
222,clueweb12-1515wb-33-08791,209,6,44
222,clueweb12-1514wb-30-01554,201,7,4
222,clueweb12-1602wb-61-27858,207,4,1
222,clueweb12-1515wb-12-21251,201,5,2
222,clueweb12-1601wb-62-21637,200,7,4
222,clueweb12-1601wb-97-16824,200,8,5
222,clueweb12-1909wb-71-27004,957,6,15
222,clueweb12-1602wb-65-02685,201,4,1
222,clueweb12-1602wb-08-20237,202,4,1
222,clueweb12-1602wb-85-23656,202,4,1
222,clueweb12-1514wb-75-14221,264,8,8
222,clueweb12-1513wb-98-14469,247,6,2025
222,clueweb12-1602wb-43-03352,196,7,4
222,clueweb12-1602wb-88-23530,255,7,8
222,clueweb12-1603wb-10-00922,5448,7,4
222,clueweb12-1601wb-63-28109,200,7,4
222,clueweb12-1602wb-78-14090,208,5,2
222,clueweb12-1602wb-22-06241,264,8,10
222,clueweb12-1514wb-34-13607,255,8,12
223,clueweb12-0610wb-08-14262,782,5,0
223,clueweb12-1912wb-55-28701,1308,5,45
223,clueweb12-0301wb-93-06650,2494,4,1426
223,clueweb12-1706wb-75-20623,988,5,0
223,clueweb12-1406wb-44-20439,726,2,20
223,clueweb12-0408wb-28-21447,1731,7,62
223,clueweb12-1106wb-13-11604,734,5,9
223,clueweb12-0705wb-48-20549,1675,13,8
223,clueweb12-1808wb-22-11155,1168,4,50
223,clueweb12-0002wb-68-12029,766,3,8
223,clueweb12-0001wb-20-33909,335,3,0
223,clueweb12-1809wb-03-19764,1895,10,0
223,clueweb12-0106wb-22-24714,600,6,518
223,clueweb12-0804wb-82-15432,759,8,6
223,clueweb12-0111wb-27-13116,565,3,2
223,clueweb12-0815wb-48-01950,549,2,626
223,clueweb12-1200tw-41-11599,678,8,12
223,clueweb12-0112wb-16-10482,978,3,615
223,clueweb12-1313wb-27-04318,530,6,24
223,clueweb12-0005wb-01-03527,1133,5,27
223,clueweb12-0106wb-03-06403,208,8,8
223,clueweb12-0502wb-04-34172,656,4,41
223,clueweb12-0905wb-95-07622,572,6,6
223,clueweb12-1408wb-81-10064,402,5,12
223,clueweb12-0200wb-20-27644,1108,8,6
223,clueweb12-0400tw-43-12327,398,8,7
223,clueweb12-1108wb-71-23347,1613,4,410
223,clueweb12-0816wb-91-16922,492,1,19
223,clueweb12-0713wb-65-18625,718,3,127
223,clueweb12-1906wb-79-23268,1661,9,64
223,clueweb12-0204wb-90-27373,510,4,8
223,clueweb12-1008wb-65-32859,521,0,7
223,clueweb12-1002wb-26-19262,315,20,53
223,clueweb12-0012wb-26-06076,1054,12,36
223,clueweb12-1802wb-14-20542,1250,11,0
223,clueweb12-0012wb-44-25109,258,3,42
223,clueweb12-0902wb-27-18526,1522,3,37
223,clueweb12-0815wb-25-36197,702,1,351
223,clueweb12-0412wb-27-00763,864,10,9
223,clueweb12-1910wb-94-11101,900,3,0
223,clueweb12-0307wb-85-14403,2072,4,1
223,clueweb12-1115wb-67-12594,952,8,0
223,clueweb12-0306wb-93-16091,622,4,1
223,clueweb12-0304wb-73-07462,433,6,12
223,clueweb12-0110wb-14-00909,2085,3,0
223,clueweb12-0403wb-73-07244,475,8,7
223,clueweb12-0312wb-17-01863,1451,3,869
223,clueweb12-1513wb-95-06237,872,12,376
223,clueweb12-0900tw-27-16666,848,2,10
223,clueweb12-0901wb-71-23169,1254,9,66
223,clueweb12-0500wb-81-23165,576,4,83
223,clueweb12-0305wb-03-02086,548,3,15
223,clueweb12-0900tw-13-11743,1470,9,0
223,clueweb12-0204wb-27-21528,1021,4,31
223,clueweb12-1000wb-88-22003,1618,18,1536
223,clueweb12-1704wb-75-20348,717,8,91
223,clueweb12-1006wb-60-31894,1070,8,0
223,clueweb12-1006wb-63-09930,1070,8,0
223,clueweb12-0008wb-76-24974,6427,2,91
223,clueweb12-0009wb-36-12716,637,7,7
223,clueweb12-0001wb-38-28336,798,9,5
223,clueweb12-0300tw-16-03302,550,9,14
223,clueweb12-0801wb-93-20581,1242,3,1
223,clueweb12-0305wb-29-06274,1230,7,6
223,clueweb12-1307wb-20-29201,462,8,0
223,clueweb12-0009wb-50-05909,464,8,0
223,clueweb12-0500tw-08-21779,1186,8,276
223,clueweb12-0503wb-58-02993,598,7,17
223,clueweb12-1812wb-60-04332,894,9,154
223,clueweb12-0202wb-02-16295,326,3,6
223,clueweb12-1500wb-29-16967,1124,6,0
223,clueweb12-1100wb-65-02821,456,7,0
223,clueweb12-0202wb-76-13491,1203,11,213
223,clueweb12-1900wb-10-01081,1475,10,0
223,clueweb12-0402wb-70-04813,391,9,2
223,clueweb12-1302wb-64-09725,382,5,12
223,clueweb12-1412wb-53-05451,1047,5,7
223,clueweb12-0305wb-72-16846,1053,14,16
223,clueweb12-1609wb-69-10597,964,1,2
223,clueweb12-1408wb-03-03665,262,3,852
223,clueweb12-0004wb-02-29232,2422,4,2
223,clueweb12-0812wb-17-25134,376,6,0
223,clueweb12-1801wb-06-24178,998,2,160
223,clueweb12-1911wb-26-32154,878,5,75
223,clueweb12-0919wb-15-07125,1252,12,2046
223,clueweb12-0407wb-06-31687,998,8,6
223,clueweb12-1006wb-88-03760,1057,7,0
223,clueweb12-1006wb-55-09694,1058,6,0
223,clueweb12-1410wb-44-15367,614,5,35
223,clueweb12-1304wb-50-27663,956,1,9
223,clueweb12-0010wb-25-08109,538,8,28
223,clueweb12-1205wb-61-16825,1148,1,142
223,clueweb12-0013wb-17-19044,5480,5,0
223,clueweb12-0501wb-81-00827,1099,5,0
223,clueweb12-0109wb-44-14658,1916,4,6
223,clueweb12-1000wb-48-25623,1348,7,2046
223,clueweb12-1800wb-24-06138,783,12,0
223,clueweb12-0005wb-06-00727,189,7,4
223,clueweb12-0111wb-12-22097,1451,7,0
223,clueweb12-1806wb-33-05071,1182,14,38
224,clueweb12-1504wb-87-23052,1266,8,42
224,clueweb12-0914wb-17-16719,1338,8,12
224,clueweb12-0006wb-87-18782,788,11,48
224,clueweb12-0916wb-12-00556,1044,8,136
224,clueweb12-0800tw-47-10441,1000,12,2
224,clueweb12-1805wb-16-01490,2960,6,942
224,clueweb12-1909wb-94-14645,2161,1,0
224,clueweb12-1505wb-78-16718,1226,12,0
224,clueweb12-1800tw-01-17700,1124,8,0
224,clueweb12-1900tw-50-09350,1244,6,0
224,clueweb12-1300tw-66-20944,1160,7,0
224,clueweb12-1200tw-15-17741,1063,9,35
224,clueweb12-1714wb-83-10729,570,17,119
224,clueweb12-1102wb-60-20393,2442,4,294
224,clueweb12-1100tw-95-10590,1097,7,40
224,clueweb12-0000wb-26-22900,906,22,40
224,clueweb12-0716wb-96-10157,786,6,44
224,clueweb12-0810wb-04-22440,1004,3,1705
224,clueweb12-0310wb-67-10754,878,10,0
224,clueweb12-1805wb-16-01504,3108,6,909
224,clueweb12-1200tw-63-15646,876,11,72
224,clueweb12-0800tw-05-13285,3450,11,0
224,clueweb12-1104wb-00-22603,2213,9,0
224,clueweb12-1701wb-91-04164,1671,5,3
224,clueweb12-1019wb-62-02280,999,7,0
224,clueweb12-0802wb-59-08402,1111,4,0
224,clueweb12-0200tw-81-11687,3981,9,0
224,clueweb12-1805wb-52-21229,2533,8,12
224,clueweb12-1909wb-48-01495,1521,7,2
224,clueweb12-1712wb-15-17689,1684,12,1689
224,clueweb12-0806wb-44-23847,1111,4,12
224,clueweb12-0901wb-25-11573,1039,4,38
224,clueweb12-1513wb-75-16250,1168,9,4
224,clueweb12-1800tw-37-05689,1231,11,0
224,clueweb12-0905wb-54-12340,1168,12,24
224,clueweb12-1900wb-92-19435,1614,10,6
224,clueweb12-1104wb-58-04046,4322,3,236
224,clueweb12-0110wb-07-22598,686,10,27
224,clueweb12-0800tw-03-17104,3807,2,4
224,clueweb12-1210wb-69-25208,3435,9,0
224,clueweb12-0000wb-57-07220,643,6,2
224,clueweb12-1112wb-22-14349,1162,5,29
224,clueweb12-1809wb-66-19308,3459,5,0
224,clueweb12-1501tw-02-01989,479,1,9
224,clueweb12-0800tw-36-19658,1776,10,290
224,clueweb12-1808wb-38-24241,3404,3,759
224,clueweb12-1415wb-36-17408,2546,6,3
224,clueweb12-0704wb-79-19750,1332,8,0
224,clueweb12-0207wb-64-31907,1298,6,256
224,clueweb12-1900tw-21-04816,2012,9,84
224,clueweb12-1103wb-46-23658,2290,6,390
224,clueweb12-1201wb-28-26264,1680,8,64
224,clueweb12-0909wb-29-11476,1320,4,20
224,clueweb12-0904wb-86-12807,1255,6,0
224,clueweb12-1308wb-99-27564,1897,3,0
224,clueweb12-1715wb-63-05314,1592,11,6
224,clueweb12-0909wb-73-22373,4725,4,96
224,clueweb12-0200tw-18-07429,1765,5,0
224,clueweb12-0714wb-45-17390,11080,6,0
224,clueweb12-0907wb-50-28475,681,7,37
224,clueweb12-1116wb-70-23147,1546,6,51
224,clueweb12-1611wb-62-23461,956,8,0
224,clueweb12-0307wb-48-00125,793,6,2
224,clueweb12-0005wb-99-15700,658,11,105
224,clueweb12-0100tw-45-05370,3314,1,16275
224,clueweb12-0700wb-16-35020,178,5,164
224,clueweb12-1716wb-41-17412,1945,13,3
224,clueweb12-0000wb-61-08519,788,10,56
224,clueweb12-0007wb-06-23948,755,5,40
224,clueweb12-1615wb-58-21561,2168,8,147
